comments_id,comment-date,comment-author,comment,comment-likes,video-id,video-title,video-date,video-link,video-likes,video-views,video-channel,video-comment-count,final_type,transformed_comment
466.Ugx63teJXHFIlmKWnw54AaABAg,2020-07-05T21:05:30Z,Henrique César,"Um cel desse não ter som estéreo, Samsung é uma piada. Só vale linha S e Note.",4,CKRlXjrPVPk,Samsung Galaxy A71 - Review Tecnoblog,2020-07-03T21:00:05Z,https://www.youtube.com/watch?v=CKRlXjrPVPk,3666,59322,Tecnoblog,286,0, cel dess nao ter som ester samsung piad val linh s not 
467.Ugz9rcpSVAq8xBV0vaF4AaABAg,2021-06-19T05:53:32Z,Bruna Mota,Horrível kkkk MotoG 9 play por 1034R$ vale muito mais apena.,0,HmaRL18FqUU,Um Smartphone BARATO com 128GB no BRASIL? Esse PHILCO HIT P10 é bom? Unboxing e Impressões,2021-03-15T14:15:01Z,https://www.youtube.com/watch?v=HmaRL18FqUU,21290,240946,Gesiel Taveira,1472,0, horrivel kkkk motog 9 play 1034r val apen 
469.Ugx0qdgg1D157b-IV2x4AaABAg,2021-05-23T15:27:51Z,Thaynara Alves,Eu ainda tô usando o j7 prime..esse A10s será q é melhor? To  com medo de trocar,0,8S7KLrWQ_HA,"NOVO GALAXY A10S (SIM, MAIS UM!!!) UNBOXING E IMPRESSÕES",2019-11-20T21:00:02Z,https://www.youtube.com/watch?v=8S7KLrWQ_HA,23175,533701,brasiliGEEKS,2007,1, aind to usand j7 prim a10s melhor to med troc
473.UgztqgyItgVhSvpjWqx4AaABAg,2021-01-18T04:52:45Z,Beto Morandi,"tenho visto mi10 com as câmeras traseiras alinhadas e também de 2 em 2 ;formando um quadrado, qual a diferença entre eles e qual o modelo mais ;novo dentre eles?",0,AIPNojToH_M,"CHEGOU! Xiaomi Mi 10 Lite 5G, realmente INCRÍVEL? Unboxing e Impressões",2020-08-22T16:00:02Z,https://www.youtube.com/watch?v=AIPNojToH_M,15977,142515,Gesiel Taveira,971,0, vist mi10 cam traseir alinh 2 2 form quadr diferenc model nov dentr 
474.UgxXDQPTURfyU9l8ouF4AaABAg,2021-01-15T22:42:34Z,Lu Lessa,O meu so tem 6 dias e está aquecendo muito  o q fazer,0,xra9DQ1kERA,A REAL sobre o GALAXY A71. O QUASE TOP da Samsung vale a pena?,2020-07-18T16:25:15Z,https://www.youtube.com/watch?v=xra9DQ1kERA,11589,132308,Dudu Rocha,1031,0, 6 dias aquec faz
476.UgzgOP9gh13Y4wy4WDF4AaABAg,2021-01-30T20:59:41Z,Emilly Bianca,"eu não consigo mais achar essa cor do seu, no caso o prata q parece branco KKK vc comprou onde?",0,v5TrkKvVDfs,GALAXY A71! Um dos MAIS COMPLETOS e DESEJADOS da SAMSUNG! É BOM MESMO!? UNBOXING!,2020-06-20T14:56:52Z,https://www.youtube.com/watch?v=v5TrkKvVDfs,15689,326460,Be!Tech,1381,1, nao consig achar cor cas prat parec branc kkk vc compr onde 
480.UgzXF-u-5rbNsZjFPcZ4AaABAg,2021-01-09T18:47:54Z,marcos araujo,Assistindo do meu m51....,0,ZtcIhxlHqqs,"SAMSUNG GALAXY M51 | Com 7000 mAh, Essa BATERIA é IGNORANTE! Unboxing e Impressões",2020-11-11T23:27:24Z,https://www.youtube.com/watch?v=ZtcIhxlHqqs,6291,75394,brasiliGEEKS,526,1, assist m51 
481.UgyedLGICY2E20UPLNR4AaABAg,2021-05-21T11:19:03Z,JoaoYTGamer _Fortnite,"0:50 ""Vc era o escolhido""- Obi-Wan 2013 sla kkk",2,j2ZP5kY63Zc,O Melhor do melhor? - Galaxy S21 Ultra,2021-03-06T22:24:51Z,https://www.youtube.com/watch?v=j2ZP5kY63Zc,112433,1062454,Coisa de Nerd,3713,0, 0 50 vc escolh obi wan 2013 sla kkk
482.Ugy5zaw1c0p15XP6rTB4AaABAg,2020-11-22T20:09:26Z,Lucas Santana,Eu peguei o meu hyper😍😍,0,nfqOY-5_2Go,Motorola One Macro vs Hyper vs Fusion e Fusion+ [Comparativo],2020-10-15T00:00:10Z,https://www.youtube.com/watch?v=nfqOY-5_2Go,9632,135126,Canaltech,552,1, pegu hyper :rosto_sorridente_com_olhos_de_coracao: :rosto_sorridente_com_olhos_de_coracao: 
487.UgzYK-RpizVQvKokM5l4AaABAg,2021-05-24T07:37:23Z,Renan Aguiar,"me doeu a pasta segura e o samsung pass, mas tem aí a atualização da one uai, então torcemos para que corrijam.",2,8POpWm3AEI0,Galaxy M51: Por que você NÃO DEVE COMPRAR!,2021-01-26T20:41:32Z,https://www.youtube.com/watch?v=8POpWm3AEI0,4000,92342,Tt Tech,891,1, doeu past segur samsung pass ai atualizaca one uai enta torc corrij 
488.Ugz6ME2vMgwgpCm8VS14AaABAg,2020-11-02T18:28:12Z,Thyago Sampaio,"nas reviews mostram uma configuração, mas na real o que chegou no mercado brasileiro foram modelos mais ""capados",0,5OPMnkJAytw,ROG PHONE 3! O novo MONSTRO da ASUS tá na MÃO! 16GB de RAM e SNAPDRAGON 865 PLUS!,2020-07-22T15:30:11Z,https://www.youtube.com/watch?v=5OPMnkJAytw,7400,87156,Be!Tech,578,1, reviews mostr configuraca real cheg merc brasileir model cap
489.Ugw2DO6uihWaC186zrN4AaABAg,2021-03-12T16:04:07Z,O cantinho do Max levi,Comprei o meu ontem!! Tô adorando,1,Adj3fttlhNg,JÁ TÁ NA MÃO! MOTO E7 PLUS | Lançamento MOTOROLA | Unboxing e Impressões,2020-09-16T22:20:35Z,https://www.youtube.com/watch?v=Adj3fttlhNg,7098,112331,brasiliGEEKS,879,1, compr ontem to ador
492.UgxttfXuvg9ixyWMoQ54AaABAg,2020-07-22T13:14:51Z,Pedro Henrique,"Nem me interessei no aparelho, só vim pelo Pedro Cipolli mesmo",2,sO4eFoLQr7g,"Philco Hit Plus: poucas mudanças, mas importantes [Unboxing/Hands-on]",2020-07-21T17:00:12Z,https://www.youtube.com/watch?v=sO4eFoLQr7g,9728,85926,Canaltech,287,0, interess aparelh vim pedr cipoll
494.UgxJs5_xEH0Oi8QMigp4AaABAg,2021-05-25T16:21:49Z,FLK,"7:10 Na tela porque quando o celular ta ne uma mesa por exemplo eu tenho que pegar o celular ajeitar a mão e desbloquear na parte traseira, diferente que na tela que é só eu colocar a digital e pronto",0,H_k3MRxVk7A,"Galaxy A10s, A20s, A30s, A51 e A71 [Comparativo]",2020-06-19T16:00:07Z,https://www.youtube.com/watch?v=H_k3MRxVk7A,28268,462534,Canaltech,1886,0, 7 10 tel porqu celul ta ne mes exempl peg celul ajeit mao desbloqu part traseir diferent tel coloc digital pront
495.UgzXx8S7VnzgbFhGvux4AaABAg,2020-04-22T21:05:48Z,Edilson narciso,Vai passar de 1.000 👎,0,_139rn5-Phw,GALAXY NOTE 10: Uma nova FASE da SAMSUNG,2019-08-08T22:36:40Z,https://www.youtube.com/watch?v=_139rn5-Phw,16711,178968,EscolhaSegura,1157,0, vai pass 1 000 :polegar_para_baixo: 
497.UgwXNlwPkgYtPh-3h654AaABAg,2020-06-06T16:08:22Z,André Luis,"Não vou dar like  e nem deslike, esta vai ser minha forma de mostrar minha decepção ao ver este vídeo com puxação de saco. 😕😊",1,_139rn5-Phw,GALAXY NOTE 10: Uma nova FASE da SAMSUNG,2019-08-08T22:36:40Z,https://www.youtube.com/watch?v=_139rn5-Phw,16711,178968,EscolhaSegura,1157,1, nao vou dar lik deslik vai ser form mostr decepca ver vid puxaca sac :rosto_confuso: :rosto_sorridente_com_olhos_sorridentes: 
499.UgylI9DXzMI8NQ7IOKJ4AaABAg,2020-07-24T14:42:56Z,Curso Ops,eu só vou te seguir pq não é um vendido kkk,0,BLIhZ77JggI,"Samsung Galaxy A10, o mais Galaxy J de 2019",2019-07-26T22:45:00Z,https://www.youtube.com/watch?v=BLIhZ77JggI,32199,606401,Canaltech,2097,0, vou segu pq nao vend kkk
501.Ugyi_IijAKdOl20eJmN4AaABAg,2021-06-01T18:07:36Z,Leo Junior,"Alguém sabe me dizer se essa câmera sobe/desce dá problema de não descer/subir, a longo prazo?",0,jzZLMpG59xs,MOTOROLA ONE FUSION PLUS! Sem DÚVIDA o REI do CUSTO BENEFÍCIO da MOTOROLA! REVIEW!,2020-09-21T21:15:04Z,https://www.youtube.com/watch?v=jzZLMpG59xs,7573,117468,Be!Tech,746,0, algu sab diz cam sob desc problem nao desc sub long praz 
503.UgwW9uovoqWc4DSvEQJ4AaABAg,2020-04-29T00:10:48Z,Yure,Onde encontro pra comprar??,0,PeyAkq1gaEk,XIAOMI MI 9: ótimo competidor que não custa US$ 1.000 [Análise / Review],2019-05-21T17:43:43Z,https://www.youtube.com/watch?v=PeyAkq1gaEk,16347,315760,Canaltech,577,0, onde encontr compr 
504.Ugxp_6-wKltUv2iHw-J4AaABAg,2020-04-20T23:04:21Z,Wesley Castro,Entre o Galaxy note 10 vs p30 pro qual me indica ?,0,Jl5x6H15zAg,SAMSUNG GALAXY NOTE 10 PLUS (review) A REAL!!,2019-10-06T14:51:30Z,https://www.youtube.com/watch?v=Jl5x6H15zAg,17809,343513,Dudu Rocha,908,0, galaxy not 10 vs p30 pro indic 
507.Ugx25XJhtnSSzO35_cx4AaABAg,2019-03-25T15:00:31Z,Josiane Marra Pendeza,4:17 ixi querida;Toma cuidado vai q alguém passa e cata kkkkl,0,1YB8cj2eNWw,"iPhone SE: o novo aparelho de ""baixo custo"" da Apple [Análise]",2016-04-06T23:31:21Z,https://www.youtube.com/watch?v=1YB8cj2eNWw,53789,1654426,Canaltech,1790,0, 4 17 ixi quer tom cuid vai algu pass cat kkkkl
508.Ugx5-UZrF-y8SQMI6P54AaABAg,2020-09-13T01:08:17Z,jefersonflay25,Agora que tá ganhando uma grana pelo menos podia tirar essa ameixa da cara,0,pSd9LgpWmso,"SAMSUNG GALAXY M31, celular INTERMEDIÁRIO de MAIOR BATERIA no Brasil | Hands-on",2020-07-08T15:08:07Z,https://www.youtube.com/watch?v=pSd9LgpWmso,9442,144920,TudoCelular,749,-1, agor ta ganh gran men pod tir ameix car
510.UgyfXeGfqdQyZpJUxqR4AaABAg,2021-05-05T16:57:53Z,Amparo Dias,Celular da Samsung só tem preço não fale a pena comprar celular da Samsung pq além de ser caros não entrega a gente o bom desempenho,0,8POpWm3AEI0,Galaxy M51: Por que você NÃO DEVE COMPRAR!,2021-01-26T20:41:32Z,https://www.youtube.com/watch?v=8POpWm3AEI0,4000,92342,Tt Tech,891,-1, celul samsung prec nao fal pen compr celul samsung pq alem ser car nao entreg gent bom desempenh
512.UgxcmmdrDVxwZOBK4VF4AaABAg,2021-06-02T23:40:25Z,Edinalva Batista De Souza,Adorei a única coisa q não gostei a digital na frente,0,2ips8zW15Tg,"Galaxy A71, esse SAMSUNG VALE a PENA? Será uma boa opção pra VOCÊ?",2020-05-11T16:00:01Z,https://www.youtube.com/watch?v=2ips8zW15Tg,31820,301674,Gesiel Taveira,2335,0, ador unic cois nao gost digital frent
514.Ugy9FVD1_c7MLKBhWOV4AaABAg,2020-10-21T18:09:28Z,38 _Mateus_14,"Eu tava vendo na internet ta 1,947,00 mil reais eu acho ta muito barato eu acho que vou comprar ele",0,oCUG1tGwhO0,"GALAXY NOTE 10 LITE | Agora que o PREÇO DESPENCOU, VALE A PENA!",2020-06-26T23:00:14Z,https://www.youtube.com/watch?v=oCUG1tGwhO0,5214,99604,brasiliGEEKS,775,1, tav vend internet ta 1 947 00 mil rea acho ta barat acho vou compr
516.UgzqlLnRg8GxS5RSdb94AaABAg,2020-08-18T17:43:48Z,Raiza Araujo,Você é maravilhosa explicando! te acompanho faz um tempão! incrível!!!!!,1,pSd9LgpWmso,"SAMSUNG GALAXY M31, celular INTERMEDIÁRIO de MAIOR BATERIA no Brasil | Hands-on",2020-07-08T15:08:07Z,https://www.youtube.com/watch?v=pSd9LgpWmso,9442,144920,TudoCelular,749,1, maravilh explic acompanh faz tempa incrivel 
518.Ugwjl58qs4tcEy1DRtN4AaABAg,2021-01-09T16:55:36Z,C,"COMPREI O S20 FE E ME ARREPENDI!; - Ele veio com problemas GRAVES no touchscreen. Ele apresenta erros quando eu toco com dois dedos na tela. Além disso o touchscreen parece que não está totalmente calibrado. Vários usuários ao redor do mundo relataram esse mesmo problema.;- Ele não está fazendo hard reset. Isso mesmo, o celular dá erro ao fazer hard reset. Ou seja, se eu tivesse perdido minha senha, eu não teria como resetar o celular aos padrões de fábrica. Isso é um absurdo.;- Ele esquenta DEMAIS ao fazer tarefas simples.",0,0_dCkDdlSkE,"NOVO GALAXY S20 FE: os fãs pediram, a Samsung atendeu",2020-12-09T22:00:33Z,https://www.youtube.com/watch?v=0_dCkDdlSkE,6260,96359,Canaltech,334,-1, compr s20 fe arrepend vei problem grav touchscreen apresent erros toc dois ded tel alem diss touchscreen parec nao total calibr vari usuari redor mund relat problem nao faz hard reset celul erro faz hard reset perd senh nao reset celul padro fabric absurd esquent dem faz taref simpl 
520.Ugxx2_sO_3Oc3XzWyGd4AaABAg,2020-11-12T06:02:09Z,Rodrigo Augusto,"hoje(12/11/2020) você acha  ele por  R$2.200,00 no Mercado Livre.",1,tR6BBimHbe8,"GALAXY NOTE 10 LITE, pague MAIS e leve MENOS [Análise/Review]",2020-03-11T00:00:09Z,https://www.youtube.com/watch?v=tR6BBimHbe8,13823,233421,Canaltech,892,0, hoj 12 11 2020 acha r 2 200 00 merc livr 
521.UgyGSbv_LxkiV1uXvPJ4AaABAg,2020-10-15T09:14:17Z,samir belle,S10+ vs edge +;Faz esse comparativo!!,0,H0hSd0XEx64,MOTO EDGE e EDGE PLUS - o que ESTOU ACHANDO // finalmente um TOPO DE LINHA da MOTOROLA!,2020-07-02T21:30:01Z,https://www.youtube.com/watch?v=H0hSd0XEx64,18829,301243,EscolhaSegura,1122,0, s10 vs edge faz compar 
522.Ugylp5tC7_qBteY-5Vx4AaABAg,2020-09-06T03:12:05Z,Anônimo,"É um belo dum intermediário, mas esse preço estraga... :/",0,nt6JoeMjwIA,MOTOROLA EDGE: PRIMEIRO CELULAR INTERMEDIÁRIO 5G do Brasil vale a pena? | Análise / Review,2020-09-02T15:51:32Z,https://www.youtube.com/watch?v=nt6JoeMjwIA,2869,56203,TudoCelular,391,1, bel dum intermediari prec estrag 
523.UgxlLJGcqbCLS4W0rZt4AaABAg,2020-12-01T10:25:16Z,Resumão,"infelizmente ele não grava 8k"" caramba que problemão hein, se fosse 2025 eu até entenderia a decepção.",3,H0hSd0XEx64,MOTO EDGE e EDGE PLUS - o que ESTOU ACHANDO // finalmente um TOPO DE LINHA da MOTOROLA!,2020-07-02T21:30:01Z,https://www.youtube.com/watch?v=H0hSd0XEx64,18829,301243,EscolhaSegura,1122,-1, infeliz nao grav 8k caramb problema hein 2025 entend decepca 
524.UgxPlxd_tWL91TzWU3B4AaABAg,2020-12-10T15:07:36Z,IamDiego Eqw,Mano o m31 pode carregar com potência  maior ou só 15w? Pq pra mim demora muito o carregamento então em duvida se posso pegar um carregador mais potente,0,787sfe8R__w,"Samsung Galaxy M31, a linha ""acessível"" VOLTOU? [Unboxing/Hands-on]",2020-07-16T16:00:02Z,https://www.youtube.com/watch?v=787sfe8R__w,17548,158365,Canaltech,1242,1, man m31 pod carreg potenc maior 15w pq mim demor carreg enta duv poss peg carreg potent
525.UgwuIVgymZbZDawO1uZ4AaABAg,2021-04-05T00:57:27Z,Maria Clara Correia,Eu vendo esse vídeo enquanto espero meu redmi chegar,52,1SNLCknahKU,Olha ele! REDMI 9A - O XIAOMI MAIS BARATO DE 2020! VALE A PENA? Unboxing e Primeiras Impressões,2020-08-04T22:00:01Z,https://www.youtube.com/watch?v=1SNLCknahKU,10724,266802,L Tech,1394,0, vend vid enquant esper redm cheg
526.Ugxn0T1NRywQr6KV_8V4AaABAg,2021-06-12T18:52:51Z,Janmeson Taz,"Comprei o meu,e o telefone é muito bom. Após as atualizações, a bateria tornou-se perfeita. Chego a fazer um dia de duração. Celular Top! Acho que os Note 10 são melhores que o Note 20,pois ele não esquenta.",0,s7O59W3Zr_k,GALAXY NOTE 10: TOP de linha COM S PEN que CABE NO BOLSO (literalmente) | ANÁLISE / REVIEW,2019-09-14T02:01:53Z,https://www.youtube.com/watch?v=s7O59W3Zr_k,10929,352203,TudoCelular,624,1, compr telefon bom apos atualizaco bat torn perfeit cheg faz dia duraca celul top acho not 10 melhor not 20 pois nao esquent 
527.UgwHlnS4Ga-TmuLvFOR4AaABAg,2021-06-08T03:05:26Z,Yuri Oliveira,"tava pensando em comprar o 9c mas depois de ver o seus videos comprei esse, canal top de mais manu explica muito bem",0,YBpvb1fxHFo,Chegou! Redmi 9 - SERÁ esse o MELHOR XIAOMI CUSTO-BENEFÍCIO? Unboxing e Impressões,2020-07-29T14:15:01Z,https://www.youtube.com/watch?v=YBpvb1fxHFo,38891,520362,Gesiel Taveira,2861,1, tav pens compr 9c ver vid compr canal top manu explic bem
529.UgxxvbIfYDS51P-vfdl4AaABAg,2021-06-04T13:30:36Z,Jean Carlo Almeida,"Eu amo os  celulares da Motorola  já tive g5s plus ,g7 plus, g8plus ,e hoje eu tenho o one hiper ele é top e hoje tô pensando em comprar o g 9 plus",1,9Ds0BahdQd4,Motorola ONE FUSION PLUS é melhor que o MOTO G9 PLUS? Qual comprar? Veja esse COMPARATIVO!,2020-09-27T16:40:00Z,https://www.youtube.com/watch?v=9Ds0BahdQd4,21906,236203,Gesiel Taveira,1395,1, amo celul motorol g5s plus g7 plus g8plus hoj one hip top hoj to pens compr g 9 plus
530.UgyVgkkQ7wTWm3JamgB4AaABAg,2021-02-05T20:34:05Z,HeyPitter,2604 reais no Magazine Luiza 05/02/2021,1,jc1xyd19kCA,NOVO iPhone SE 2020: impressionado ou decepcionado? | Análise / Review Completo!,2020-06-02T21:50:19Z,https://www.youtube.com/watch?v=jc1xyd19kCA,7964,107158,EscolhaSegura,694,0, 2604 rea magazin luiz 05 02 2021
531.Ugyrxasx1bdUtEt6Prp4AaABAg,2020-12-27T22:55:03Z,R. C. Moedas,👍🏽;321;Falem dos Mi 11 e Mi 11 Pro,0,MSqN27wR-gI,MI 10T PRO: TOP de LINHA XIAOMI com PREÇO de IPHONE | Análise / Review,2020-12-27T22:20:22Z,https://www.youtube.com/watch?v=MSqN27wR-gI,2286,65595,TudoCelular,430,0, :polegar_para_cima: :pele_morena: 321 fal mi 11 mi 11 pro
532.UgxUl-RcpkCqenTz4ht4AaABAg,2019-10-10T06:27:10Z,Geovane Silva Alves,"Ah, essa musiquinha de fundo rsrs dahora demais 🎶",0,SuQD60SbCHI,GALAXY NOTE 10+ de 1TB ANÁLISE [ Review ] COMPLETA !,2019-10-04T22:00:02Z,https://www.youtube.com/watch?v=SuQD60SbCHI,9098,101868,K Tech,546,1, ah musiquinh fund rsrs dahor dem :notas_musicais: 
533.UgxVanJvlszy7amcwNx4AaABAg,2021-04-30T16:33:43Z,Rodrigo Santos,Galera s20fe s10ite ou a52 ?,2,AdxPcBQqLck,"CHEGOU! Galaxy S20 FE, um SAMSUNG LINDO e POTENTE, mas não é PERFEITO! Unboxing e Impressões",2020-11-17T15:30:00Z,https://www.youtube.com/watch?v=AdxPcBQqLck,28261,431688,Gesiel Taveira,1710,1, gal s20fe s10it a52 
535.UgjR33uN1ICOKHgCoAEC,2017-03-14T07:12:49Z,Eudiano corte,"Gosto bastante desse celular, e a bateria melhor me fazem querer ele... mas gosto de jogos mais pesados, e o tamanho de tela parece ser uma marda... acho que para mim seria uma melhor opção o 6s, mesmo tendo a bateria pior",0,nB1u7Ivc12w,Análise: iPhone SE | Review do Tudocelular.com,2016-06-24T01:32:36Z,https://www.youtube.com/watch?v=nB1u7Ivc12w,3901,152934,TudoCelular,399,1, gost bastant dess celul bat melhor faz quer gost jog pes tamanh tel parec ser mard acho mim melhor opca 6s tend bat pior
537.UgyxHlIN83gvMOiqC2h4AaABAg,2020-12-07T01:43:01Z,Giovana Milena,"Morrendo de dúvida entre ele e o mi 10 lite, o que me importa mais é câmera",0,tbf7M86iZd4,XIAOMI Mi 10T Lite 5G - ME APAIXONEI ❤️,2020-10-28T22:00:07Z,https://www.youtube.com/watch?v=tbf7M86iZd4,12254,177329,K Tech,844,1, morr duv mi 10 lit import cam
538.UgxEy8vb3_zxEz0jxBp4AaABAg,2020-11-17T09:28:26Z,Jhonatan Jeives,"Quero um, daqui uns dias.",0,JLESC_njEyo,"GALAXY S20 FE: TOP ""BARATO"" Samsung TEM QUASE TUDO que os fãs procuram | Análise / Review",2020-11-13T00:07:02Z,https://www.youtube.com/watch?v=JLESC_njEyo,6794,143533,TudoCelular,566,1, quer daqu uns dias 
540.Ugx3D0X87l_wRgnNJIF4AaABAg,2021-03-14T01:53:36Z,Marcos Gonçalves,é FAN Edition e não FUN edition.,0,jhoRCO4eF_M,Galaxy S20 FE! ADOREI o que a SAMSUNG fez AQUI! Que SMARTPHONE acertadinho! UNBOXING!,2020-12-21T21:58:12Z,https://www.youtube.com/watch?v=jhoRCO4eF_M,4346,67903,Be!Tech,495,1, fan edition nao fun edition 
542.Ugx7sb2w8WrwYtHHo7B4AaABAg,2020-10-29T20:30:54Z,Exposto,Gostei do desing mais não compraria mesmo se tivesse dinheiro,0,kEn-f2BN-Vw,IPHONE 12: HANDS ON!,2020-10-27T14:46:16Z,https://www.youtube.com/watch?v=kEn-f2BN-Vw,10613,182232,Loop Infinito,721,1, gost desing nao compr dinheir
549.UgwErOIoZMjobkIqG6B4AaABAg,2021-05-02T15:45:23Z,Marcello Oliveira,Vc é cara Fábio explicar muito bem cada aparelho... Parabéns vc é um cara humilde e seu canal sempre vai crescer,0,8S7KLrWQ_HA,"NOVO GALAXY A10S (SIM, MAIS UM!!!) UNBOXING E IMPRESSÕES",2019-11-20T21:00:02Z,https://www.youtube.com/watch?v=8S7KLrWQ_HA,23175,533701,brasiliGEEKS,2007,1, vc car fabi explic bem cad aparelh parabens vc car humild canal sempr vai cresc
552.Ugx9JPMJzf9NUwdJO814AaABAg,2020-09-01T12:01:02Z,thiago alberto,tenho muitas duvidas to querendo um celular de porte medio e os valores acho muito fora de mao ; minhas duvidas de aparelho ;;( A21s valor visto 1.340 ) ( m31 valor 1.900 ) e ( A71 valor 1800 a 2200 )  e to quase indo pra motorola g8 power por 1200 de valor ;;faz um video colocando os melhores com preco perto do justo pra gente saber !!!  obrigado !!!,0,787sfe8R__w,"Samsung Galaxy M31, a linha ""acessível"" VOLTOU? [Unboxing/Hands-on]",2020-07-16T16:00:02Z,https://www.youtube.com/watch?v=787sfe8R__w,17548,158365,Canaltech,1242,1, muit duv to quer celul port medi valor acho mao duv aparelh a21s valor vist 1 340 m31 valor 1 900 a71 valor 1800 2200 to quas indo motorol g8 pow 1200 valor faz vid coloc melhor prec pert just gent sab obrig 
553.UgyDo_eMCYLBG7HJe5R4AaABAg,2021-04-05T08:39:39Z,Cintinha Feliciano,Eu ja tive um aparelho Philco.;Durou bastante!,0,_cBao8i7h48,O Smartphone mais BARATO com 128GB no BRASIL! PHILCO HIT MAX - Unboxing e Impressões,2020-09-06T20:00:02Z,https://www.youtube.com/watch?v=_cBao8i7h48,42442,612707,Gesiel Taveira,3254,0, aparelh philc dur bastant 
554.UgxXPx_OASUAus4ucVd4AaABAg,2021-02-11T15:01:18Z,Gelica Cordeiro,Mesmo assim acho que esse e melhor que o a01 da Samsung,4,LNt5qeYqRmI,REDMI 9A: CELULAR BARATO da XIAOMI conquista pela BATERIA | Análise / Review,2020-11-30T22:02:09Z,https://www.youtube.com/watch?v=LNt5qeYqRmI,2468,58169,TudoCelular,411,0, assim acho melhor a01 samsung
555.UgwPjDuWMSf4ClcU3Gp4AaABAg,2020-10-07T00:42:38Z,Alan Bryan,Quando apareceu na minha line com a tumb com papel de parede de Pubg cliquei no mesmo Instante kkkk,0,3RUa12gYXek,A MELHOR ESCOLHA ! XIAOMI REDMI NOTE 9s ANÁLISE [ Review ] COMPLETA !,2020-06-10T22:00:00Z,https://www.youtube.com/watch?v=3RUa12gYXek,17706,227947,K Tech,1234,1, aparec lin tumb papel pared pubg cliqu instant kkkk
557.UgydKXv3yP4AoW3NIA14AaABAg,2021-05-02T06:03:52Z,PR games,mnw tenho o A10s e roda liso o free fire e call of duty e o minwcraft e esse cll e muito bom,0,3no1FdndZiU,GALAXY A10s - Mais um ERRO da SAMSUNG?! Unboxing e Impressões,2020-01-12T13:50:01Z,https://www.youtube.com/watch?v=3no1FdndZiU,46174,736435,Gesiel Taveira,3811,1, mnw a10s rod lis fre fir call of duty minwcraft cll bom
558.Ugwjo9exPuiAQ5t6OcZ4AaABAg,2020-07-02T18:03:50Z,Nicolas Asafe,Enquanto isso eu com meu Motorola Razr i com Android 4.1.,0,G0RkweTZo3Q,Motorola Edge+ e Edge: os melhores da Moto em 2020 no Brasil! - Primeiras impressões Hands-on,2020-07-02T12:00:08Z,https://www.youtube.com/watch?v=G0RkweTZo3Q,3891,64939,TecMundo,266,0, enquant motorol razr i android 4 1 
561.UgzP7bBTu28PJFPOHTF4AaABAg,2021-04-20T20:52:30Z,Jean Alesi,Estou na duvida entre o Galaxy S20 FE e Moto G 5G Plus. Não sei qual levar.,0,R8NE3_EiiSE,"Samsung Galaxy S20 FE, ERROU ou ACERTOU com os fãs da marca? [Análise/Review]",2021-01-29T14:14:54Z,https://www.youtube.com/watch?v=R8NE3_EiiSE,12407,189758,Canaltech,858,1, duv galaxy s20 fe mot g 5g plus nao sei lev 
562.Ugw4v3P4ljomHfHPtxV4AaABAg,2020-01-23T20:10:43Z,Romany Cabral,"pode ter o processador 865, mas não vem pro brasil ! e simples..",0,TrMDB34L6Oo,Galaxy S20: TUDO que sabemos sobre o aparelho até agora,2020-01-18T18:00:04Z,https://www.youtube.com/watch?v=TrMDB34L6Oo,8950,111590,Canaltech,279,0, pod ter process 865 nao vem pro brasil simpl 
563.Ugz-npkrQyJTUy6vf_h4AaABAg,2020-08-08T00:22:22Z,E.O. S Dr. jogos,faltou o jogo mais baixado PUBG,0,T_HXPm8RwwI,ROG PHONE 3! JOGANDO com o SMARTPHONE MAIS POTENTE do MUNDO! É de CAIR o QUEIXO! TELA de 144hz!,2020-07-22T15:31:44Z,https://www.youtube.com/watch?v=T_HXPm8RwwI,13997,173883,Be!Tech,1185,0, falt jog baix pubg
565.UgweMD6iDHiTHN2hLJt4AaABAg,2021-06-22T02:00:00Z,Vanessa Karlos,Tô amando meu k22 sem nenhum problema ...  Pra mim ótimo,0,MAlHxOtQI9I,A LG forçou a barra com esse K22! E acho que VOCÊ também não vai gostar,2020-09-13T16:40:00Z,https://www.youtube.com/watch?v=MAlHxOtQI9I,26878,498332,Gesiel Taveira,3822,1, to amand k22 nenhum problem mim otim
