comment-id,comment-date,comment-author,comment,comment-likes,video-id,video-title,video-date,video-link,video-likes,video-views,video-channel,video-comment-count
1678.Ugz-_0G5lxQ2eeZ_IYp4AaABAg,2020-11-24T05:33:39Z,ReyckTS,Paguei 1500 em um novo na caixa com 6gb de ram,0,Ng1F4Ex9LdE,"Redmi Note 9S, vale a pena ou não? [Análise/Review]",2020-05-13T16:00:10Z,https://www.youtube.com/watch?v=Ng1F4Ex9LdE,29420,510107,Canaltech,1256
1679.Ugz4mt73aTGeTmrIFDJ4AaABAg,2021-03-07T23:40:09Z,Max Vinicius,"O cara queimou o aparelho no vídeo todo, quer pagar 800 reais no aparelho e esperar desempenho de aparelho top? Ai não dá né, está cumprindo o seu papel CMG nunca me deixou na mão, se quer um aparelho para jogos esse não é o aparelho pra se comprar, esse aparelho e pra quem faz o uso básico do dia a dia",42,LNt5qeYqRmI,REDMI 9A: CELULAR BARATO da XIAOMI conquista pela BATERIA | Análise / Review,2020-11-30T22:02:09Z,https://www.youtube.com/watch?v=LNt5qeYqRmI,2468,58169,TudoCelular,411
1680.Ugzj9ZLWQBJkFycq0Xh4AaABAg,2020-12-16T05:13:12Z,João Vitor,"tá de sacanagem, só faltou meter a logo da samsung no final do video. propaganda pura. galaxy s10 sai muito mais vantajoso e barato.",0,0_dCkDdlSkE,"NOVO GALAXY S20 FE: os fãs pediram, a Samsung atendeu",2020-12-09T22:00:33Z,https://www.youtube.com/watch?v=0_dCkDdlSkE,6260,96359,Canaltech,334
1681.UgxPcL2xdAj0jnI0dup4AaABAg,2020-12-25T15:36:20Z,Sergio Henriques,Caramba...;Que celular ruim;Prefiro qual quer intermediário com mais bateria,0,kaR26yDqjM0,"IPHONE 12 MINI: MELHOR CELULAR TOP de linha que ""CABE no BOLSO"" | Análise / Review",2020-12-23T22:25:53Z,https://www.youtube.com/watch?v=kaR26yDqjM0,3682,66791,TudoCelular,417
1682.Ugyp8FBRP2T8_kcJY5V4AaABAg,2021-07-04T22:26:00Z,Levy,Assistindo do meu S9plus e pensando será que vale a pena trocar?,0,Su7pXca7gqE,SE tem MELHOR eu DESCONHEÇO - POCO X3 NFC ANÁLISE [ Review ] COMPLETA !,2020-11-02T22:00:05Z,https://www.youtube.com/watch?v=Su7pXca7gqE,16330,213979,K Tech,1603
1683.UgyKU1VP4ReeShb_LGF4AaABAg,2020-11-08T10:38:20Z,Samuel Bahiano,"Nada me encanta mais em um celular do que bateria, pode ser poderoso como for mas se for fraco em bateria não vale,  é bom demais vc ir pra onde quiser despreocupado com a bateria. Amei esse celular",0,wD0qY5ADNZY,Samsung Galaxy M51 - 7.000mah e Snapdragon 730G! Unboxing e Review Inicial Português Brasil,2020-10-05T21:00:15Z,https://www.youtube.com/watch?v=wD0qY5ADNZY,4925,72178,Authenti Tech,439
1684.UgyL-LBb6DCFwLcv5HZ4AaABAg,2021-06-23T00:25:40Z,Leda AP Carvalho,"O meu já atualizou Android 11,vendo esse vídeo no dia 22/06/2021",0,Z_U42P0ys00,"Review GALAXY M31! O que REALMENTE IMPORTA, ELE TEM! SAMSUNG MANDOU BEM!",2020-07-25T14:35:33Z,https://www.youtube.com/watch?v=Z_U42P0ys00,7226,93160,Be!Tech,820
1685.UgyzWqXHuH_vCIwsxsR4AaABAg,2021-03-08T21:48:07Z,jardel thoze,Fim do ano se der certo eu compro,0,Su7pXca7gqE,SE tem MELHOR eu DESCONHEÇO - POCO X3 NFC ANÁLISE [ Review ] COMPLETA !,2020-11-02T22:00:05Z,https://www.youtube.com/watch?v=Su7pXca7gqE,16330,213979,K Tech,1603
1686.UgyRobzTdQ9d4s6hwgJ4AaABAg,2021-02-21T17:31:20Z,Diogo Fillmann,Pra q três câmeras traseira?,0,cr3icyK3aWo,MELHOR XIAOMI do ANO - Xiaomi MI 10T PRO ANÁLISE [ Review ] COMPLETA !,2020-12-23T22:00:08Z,https://www.youtube.com/watch?v=cr3icyK3aWo,6081,83508,K Tech,531
1687.Ugy4frEEj5GrXkFhztJ4AaABAg,2021-03-10T19:51:09Z,Jéssica Winter,Assistindo do meu mi 10 lite comprado hoje.,0,AIPNojToH_M,"CHEGOU! Xiaomi Mi 10 Lite 5G, realmente INCRÍVEL? Unboxing e Impressões",2020-08-22T16:00:02Z,https://www.youtube.com/watch?v=AIPNojToH_M,15977,142515,Gesiel Taveira,971
1688.Ugznol6jvUGoaKBuBnN4AaABAg,2021-07-04T12:33:50Z,Rodrigo Roger,"Aparelho lindo e espetacular desse claro que tinha que ter um preço absurdo, mas o fato de não ter carregar e nem entrada pra micro sd é tão podre 🤮",0,ragml8eCBGk,"SAMSUNG GALAXY S21 ULTRA! O que GOSTEI e NÃO Gostei! Review, [análise]",2021-02-09T22:14:42Z,https://www.youtube.com/watch?v=ragml8eCBGk,9260,106617,Dudu Rocha,640
1689.Ugznon56ZnyYBHshssN4AaABAg,2020-12-01T23:20:27Z,Fernando Lima,Os gay vão amar a cor kkk não gostei mais pra quem é estiloso vai curtir um diferente assim,0,tbf7M86iZd4,XIAOMI Mi 10T Lite 5G - ME APAIXONEI ❤️,2020-10-28T22:00:07Z,https://www.youtube.com/watch?v=tbf7M86iZd4,12254,177329,K Tech,844
1690.Ugz-dc6qdDQpwkPfk254AaABAg,2020-08-25T03:29:15Z,Edilane Silva,"Gostaria de comprar meu primeiro IPHONE. Qual o melhor e onde encontrar o mais barato. Não quero jogar nele, quero que me dure muitos anos. Pergunta: Eu ia comprar um Galaxy note 10. O que posso encontrar na apple que se pareça com o Galaxy note10???",0,lkqFKf5j_Fc,XIAOMI MI 10 LITE // esse é o PRIMEIRO XIAOMI que eu NÃO RECOMENDO!,2020-08-22T13:43:07Z,https://www.youtube.com/watch?v=lkqFKf5j_Fc,7538,234661,EscolhaSegura,652
1691.UgyLUaZ-DDEfyW1U7X14AaABAg,2021-04-19T19:57:01Z,Inez com Z,É .,0,Kjsxyw-9txQ,🔋 6000 mAh e tela GIGANTE!! MOTO G9 POWER a pena? // Análise e Review Completo!,2020-12-10T20:55:55Z,https://www.youtube.com/watch?v=Kjsxyw-9txQ,3401,52271,EscolhaSegura,338
1692.UgzZyEqwG8ICRIHobJh4AaABAg,2021-03-17T23:55:59Z,Verônica,Alguém sabe como ativar o arquivo?,0,sGUB3oX00Mk,LG K22 / K22+ | Mais um LANÇAMENTO que ESTÁ AQUI! Unboxing e Impressões,2020-09-25T00:05:05Z,https://www.youtube.com/watch?v=sGUB3oX00Mk,10393,249931,brasiliGEEKS,1512
1693.UgzXnhw7HJsq1MGrZf94AaABAg,2021-01-07T04:44:13Z,Caynan Almeida,O M51 tem impressão digital???,0,_E20px4ibD4,"Galaxy M51, a SAMSUNG realmente lançou um MONSTRO! Maior BATERIA em um SMARTPHONE",2020-09-02T14:30:05Z,https://www.youtube.com/watch?v=_E20px4ibD4,21676,199616,Gesiel Taveira,1482
1694.UgwWCKc3m1Ykv_gJK1Z4AaABAg,2021-03-04T13:57:52Z,Luton,"Eu gostei e comprei já, R$ 1799,10 na promoção",0,w8ZokAmv8yE,Review Samsung Galaxy A71: um celular intermediário completo – TecMundo,2020-08-10T17:25:44Z,https://www.youtube.com/watch?v=w8ZokAmv8yE,15444,257622,TecMundo,1155
1695.UgwmfZomgTY7eOf9uMB4AaABAg,2021-05-24T16:08:13Z,paulo yassunaga,"Tenho o X3 NFC,comprei no lançamento em outubro...eu jogo torneio de campeões Marvel, é um jogo pesado e exige um ótimo celular,com o NFC eu vi uma diferença absurda,eu nem tinha interesse de trocar tão cedo mais ae eu vi o Pro e decidi comprar ele,eu importei e foi despachado hj...ah o NFC foi importado também.",0,V2Ok_WldtBY,"Poco X3 PRO, um Xiaomi com Snapdragon 860 | Pocophone Gamer? [Análise/Review] e [Comparativo]",2021-05-08T14:00:07Z,https://www.youtube.com/watch?v=V2Ok_WldtBY,10180,117625,Canaltech,703
1696.UgzfDPCuPa2Xgo0zwQ94AaABAg,2021-01-06T17:01:44Z,Canal Pedrin,Vcs gostam de pipoca ?,0,4Nd3-TcoU4s,POCO X3 NFC já está na MÃO 😱 O MELHOR CUSTO BENEFÍCIO de TODOS !,2020-09-07T22:00:01Z,https://www.youtube.com/watch?v=4Nd3-TcoU4s,26587,362999,K Tech,2313
1697.UgzN_Qil0DkSJIRPQSJ4AaABAg,2020-04-22T15:03:53Z,gustavo bruno,preço acessível ja do deslike pq só com esse comentário vejo que o tecmundo tem medo de fala mal da xiaomi,0,jzvQnnB2reE,"REDMI NOTE 9S no Brasil! O novo smartphone grandão e ""baratinho"" da Xiaomi – TecMundo",2020-04-21T00:30:12Z,https://www.youtube.com/watch?v=jzvQnnB2reE,5377,83490,TecMundo,342
1698.UgxDWMZXydzELsmpp3J4AaABAg,2021-02-24T20:36:56Z,Meliponario memorias do sertão,Se você quer compra ele  pra jogar não é bom pq esquenta demais.tela do meu é muito sensível  e eu miro quando tiro o dedo da tela a mira sai  do lugar é muito chato isso,0,1n4NgeFHDWA,GALAXY S20 FE é o MELHOR de toda a linha S20! ANÁLISE FINAL!,2021-01-15T21:09:08Z,https://www.youtube.com/watch?v=1n4NgeFHDWA,4418,75611,Matheus Kise,536
1699.Ugyl8LdzJ0ni26-5_tt4AaABAg,2019-10-03T13:30:23Z,Anderson Oliveira Silva,"Iphone sempre foi sinônimo de qualidade... A unica coisa que ainda tenho ressalvas nele é do designer que a apple poderia melhorar. A parte superior poderia ser melhor aproveitada, a espessura frontal é muito grande, na parte de baixo também. Diminuir as bordas seria um grande passo. E da pra deixar ele mais fino. Ai ficaria perfeito. Vale a pena a compra!",0,al5r88qwApI,Apple iPhone SE [Review] - TecMundo,2016-05-25T22:13:13Z,https://www.youtube.com/watch?v=al5r88qwApI,16259,575158,TecMundo,1356
1700.Ugz-7uUJmqWyIqArYzx4AaABAg,2020-11-15T20:28:54Z,geovane miranda,Muito bonito,0,RtUdGZlZeVA,"Motorola Edge+, o MELHOR SMARTPHONE de 2020 até agora [Análise/Review]",2020-08-03T17:00:07Z,https://www.youtube.com/watch?v=RtUdGZlZeVA,23350,263371,Canaltech,732
1701.Ugx8hHpKcMY_LAHT_Rl4AaABAg,2021-03-13T13:23:40Z,Francisco Santos,Só fala bem quando é iphone uma praga dessa viu kkkkkkkkkkk hipócrita do caralho,0,VxD0GpJ4SlI,SAMSUNG GALAXY S20 [Opinião Sincera],2020-11-23T22:30:28Z,https://www.youtube.com/watch?v=VxD0GpJ4SlI,5940,120087,Rodrigo Moreira,810
1702.UgxfCdO156o1GF8Rh_x4AaABAg,2020-12-26T15:13:50Z,Joao Junior,"Pensando em pegar um 12 de 64gb por 5790, mas medo de ser MT pequeno já que uso um s9+...",0,ZE3529_PFfs,iPhone 12 em mãos!! Qual minha OPINIÃO SINCERA?? // Unboxing e Impressões!,2020-11-18T21:44:08Z,https://www.youtube.com/watch?v=ZE3529_PFfs,7374,98830,EscolhaSegura,628
1703.Ugz7ukbf9QcHKDhippV4AaABAg,2020-07-26T21:00:28Z,EL Alemão,Ele:16 de ram;Eu:nuuu q isso eu  tenho isso tb....só q de memória interna,23,5OPMnkJAytw,ROG PHONE 3! O novo MONSTRO da ASUS tá na MÃO! 16GB de RAM e SNAPDRAGON 865 PLUS!,2020-07-22T15:30:11Z,https://www.youtube.com/watch?v=5OPMnkJAytw,7400,87156,Be!Tech,578
1704.Ugxhg9UCo1xYhaq_nk14AaABAg,2021-01-09T13:54:25Z,Daniel Augusto,"Eu não quero usar ele para jogar, quero usar para trabalho com redes sociais... Será que vale a pena ???",1,GSmgQhJR0Ws,Samsung Galaxy M31 é bom em jogos? - RODA LISO,2020-08-04T22:00:10Z,https://www.youtube.com/watch?v=GSmgQhJR0Ws,6342,74348,Oficina da Net,707
1705.UgxAZWLsowWbcRO-8q54AaABAg,2021-01-16T13:36:33Z,Fábio Oliveira,"É, você sempre deve ficar do lado neutro da força. kkkkkkkkkkkkkkkkkkkk",0,Mov8OlCwK4E,iPhone SE 2020: dessa vez a Apple acertou? [Análise/Review],2020-06-01T21:00:06Z,https://www.youtube.com/watch?v=Mov8OlCwK4E,27584,489510,Canaltech,1213
1706.UgwlqUeCIx_UpSg6xVB4AaABAg,2021-04-13T03:35:33Z,Músicas Sad💭🖤,Finalmente graças a Deus hoje estou vendo esse vídeo com meu a71,0,E8n6fAU4nI0,GALAXY A71: AVANÇOS DISCRETOS para se MANTER RELEVANTE | Análise / Review,2020-02-28T14:46:55Z,https://www.youtube.com/watch?v=E8n6fAU4nI0,6358,186926,TudoCelular,456
1707.UgzVh7zikypuqv5cicp4AaABAg,2020-08-16T04:24:00Z,Raone Chagas,"Meu rdn9s está demorando 4 hrs pra carregar queria saber se tem como resolver isso,ou fazer a devolução?",0,Kr5ZSCP7DFk,XIAOMI REDMI NOTE 9S: Vale a pena comprar? - ANÁLISE,2020-06-30T22:00:12Z,https://www.youtube.com/watch?v=Kr5ZSCP7DFk,4382,51516,Oficina da Net,545
1708.Ugxpc-wdBlcSiZO8XIV4AaABAg,2021-03-13T02:40:06Z,Gabriel Dias Silva,Hoje em dia ele tá mais barato vale a pena?,1,tR6BBimHbe8,"GALAXY NOTE 10 LITE, pague MAIS e leve MENOS [Análise/Review]",2020-03-11T00:00:09Z,https://www.youtube.com/watch?v=tR6BBimHbe8,13823,233421,Canaltech,892
1709.Ugz3TkE5thNTNvgnaSd4AaABAg,2021-03-08T00:52:07Z,Letícia Lima,um dos poucos celulares de 2020 q achei verdadeiramente bonito,0,remCWJl6BLg,"LG Velvet, um ACERTO de ALTO nível? [Unboxing/Hands-on]",2020-09-17T14:00:08Z,https://www.youtube.com/watch?v=remCWJl6BLg,21197,250141,Canaltech,1455
1710.UgwIoGgEHYQ9hUGxUul4AaABAg,2021-01-01T00:59:45Z,Patthy Rodrigues,Nossa tava pensando em pega um mais agora tô com medo....😐,1,AIK3P1jZ4T4,4 meses com o Galaxy S20: Sucesso ou decepção? (Review e opinião),2020-08-04T20:03:09Z,https://www.youtube.com/watch?v=AIK3P1jZ4T4,10723,180031,Rodrigo Vieira - RSSV,815
1711.UgxliYlJNVn_wldBdSZ4AaABAg,2020-11-17T19:01:18Z,Michele Cristina Tenorio da Silveira,Amei esse design..😍 e mano assistir vc na velocidade alta é mto sarro.. ri Demais..😂😂😂🤣🤣,0,kEn-f2BN-Vw,IPHONE 12: HANDS ON!,2020-10-27T14:46:16Z,https://www.youtube.com/watch?v=kEn-f2BN-Vw,10613,182232,Loop Infinito,721
1712.UgwhMPG3kVOwyjXAxYt4AaABAg,2020-11-30T04:33:11Z,Josuel Albuquerque,Ele por 1990 ou redmi note 9s 128g por 1790?,0,0bpOnYeaLE0,CHEGOU! Galaxy NOTE 10 LITE! Seria ele uma boa opção mesmo? Comprei por menos de R$2.000! 😍Unboxing!,2020-09-17T17:17:44Z,https://www.youtube.com/watch?v=0bpOnYeaLE0,12159,148718,Jersu,1418
1713.UgzF5WpgtFTSb2phjb14AaABAg,2020-11-26T00:26:19Z,aerrhh,Melhor que o Poco X3,1,WExKQvcFWNc,Mi 10 MAIS BARATO💲 Xiaomi Mi 10 Lite 5G🔥,2020-06-18T16:08:44Z,https://www.youtube.com/watch?v=WExKQvcFWNc,2161,55065,Tiago Ramos,218
1714.UgxbZmiGsAwbJbdViMp4AaABAg,2021-01-01T14:26:44Z,thayss_,A bateria desse celular ta muito boa pq o meu carrega  5 hrs na tomada e o redmin ele e 3 hrs pra carregar,2,LNt5qeYqRmI,REDMI 9A: CELULAR BARATO da XIAOMI conquista pela BATERIA | Análise / Review,2020-11-30T22:02:09Z,https://www.youtube.com/watch?v=LNt5qeYqRmI,2468,58169,TudoCelular,411
1715.UgzfKUTZgYo2tm5nFx94AaABAg,2021-05-08T00:32:56Z,Jota,"Eu vendo do meu Moto G7 Power que é um ótimo celular, mas esse é bem melhor do que o meu, vou fazer 3 anos de uso e pretendo trocar, vai que dá bom .",0,bTwsyaDgD6g,GALAXY A71! SERÁ ELE o REI da SAMSUNG!? COMPLETO e com ÓTIMAS CÂMERAS! REVIEW!,2020-07-10T21:15:59Z,https://www.youtube.com/watch?v=bTwsyaDgD6g,17588,321012,Be!Tech,1747
1716.UgyqG7jNf16SUX-D7gJ4AaABAg,2020-11-09T02:11:31Z,Everton Andrade,Tem algum link com comparativos de Câmera 4k? Obrigado,0,tO7miBhfw5E,"GALAXY S20: mais ""BARATO"", mas não PIOR | Análise / Review",2020-03-20T01:38:25Z,https://www.youtube.com/watch?v=tO7miBhfw5E,8075,220575,TudoCelular,463
1717.UgyGyFSrLTv4n7AqLtp4AaABAg,2021-03-29T15:03:24Z,Luís Castro,"Poderia ter comprado o meu na semana do consumidor nas casas bahia ,sairia por R$ 799",0,8S7KLrWQ_HA,"NOVO GALAXY A10S (SIM, MAIS UM!!!) UNBOXING E IMPRESSÕES",2019-11-20T21:00:02Z,https://www.youtube.com/watch?v=8S7KLrWQ_HA,23175,533701,brasiliGEEKS,2007
1718.UgymgyN8edXmMn0FVVx4AaABAg,2021-03-08T00:05:33Z,FF SELEKT,Pfv me ajuda tou com um j1 mini ele trava muito quando vou mexe nele ele desliga ele fica travado se vc me ajuda eu vou ficar grato de mais 😣😣😣😣😣,1,Y2AKP4nFviA,GALAXY A10s O BARATINHO DA SAMSUNG VALE A PENA o PREÇO? #UNBOXING,2020-03-10T21:30:00Z,https://www.youtube.com/watch?v=Y2AKP4nFviA,13243,271419,TukEmperial,1569
1719.UgwcZKar4ZDFC2J6Kht4AaABAg,2021-06-19T02:07:43Z,Winner santos,Ele ou o s20 fe  SNAP 865?,0,jpWsHf_buf4,"O Mais caro da XIAOMI NO BRASIL, Xiaomi Mi 10T! O que ele tem de especial? É UMA SUPER MÁQUINA!",2020-11-20T15:21:34Z,https://www.youtube.com/watch?v=jpWsHf_buf4,6905,113195,Jersu,534
1720.UgwPELSoYKYPLWI7LVp4AaABAg,2021-06-11T19:08:58Z,Jan Victor,Pra 2021 poco x3 nfc 6/64 vê redmi note 8 pro? Quero pra jogos e parece que o 8 pro roda melhor em qualidades melhores 👀,0,Y_qrZIP5qbc,POCO X3 NFC! O REI do CUSTO BENEFÍCIO dos GAMERS! Tela de 120hz com PREÇO bom DEMAIS! Unboxing!,2021-01-25T20:56:13Z,https://www.youtube.com/watch?v=Y_qrZIP5qbc,6633,90917,Be!Tech,679
1721.Ugwx_eh5ojdQTGdqqXV4AaABAg,2021-06-03T15:13:11Z,Joelson Santos,Esse celular tem ( ip68 ) ? Aprova de água?,0,5JWFHfF4nGg,SAMSUNG GALAXY M31 // um INTERMEDIÁRIO com 6000mAh de BATERIA e 128GB de armazenamento!,2020-07-09T21:19:36Z,https://www.youtube.com/watch?v=5JWFHfF4nGg,22040,304881,EscolhaSegura,1413
1722.UgzkW7FKCFJEE4OSQmx4AaABAg,2020-08-21T18:07:09Z,ThFFx,S10E OU IPHONE SE 2020 ?,0,0LDrhsqMSjM,CHEGOU! iPhone SE 2020 tá em mãos! Minhas PRIMEIRAS IMPRESSÕES! Vale a pena?,2020-05-06T21:36:21Z,https://www.youtube.com/watch?v=0LDrhsqMSjM,20587,350311,EscolhaSegura,1430
1723.UgzgUTG2UJ443Q5r31J4AaABAg,2021-01-05T01:23:31Z,Vitu,"Hoje vi ele por 2.400,00 no grupo do canaltech.",1,LVPVOxoBdSQ,"iPhone SE 2: o ""acessível"" da Apple é bom? [Unboxing/Hands-on]",2020-05-07T18:00:11Z,https://www.youtube.com/watch?v=LVPVOxoBdSQ,34228,514828,Canaltech,1031
1724.Ugxx8fR_DF-W14uORH14AaABAg,2020-10-02T17:39:38Z,Sr Philippe,7:21;Por favor BrasiliGeeks Não deixe de dar essa informação do armazenamento disponível nos aparelhos;Na minha opinião essa é uma informação essencial e importante na hora de adquirir um aparelho porque tem marca que não informa esse tipo de coisa e enche o aparelho de quinquilharias;Se possível Claro coloca essas informações no vídeo de todos os celulares🙏,4,Q57RwtkGyYc,Philco HIT MAX - PCS02 | E não é que me SURPREENDEU? Unboxing e Impressões,2020-09-06T23:00:03Z,https://www.youtube.com/watch?v=Q57RwtkGyYc,3857,50476,brasiliGEEKS,459
1725.UgyCCBA3wa26hm5_iMZ4AaABAg,2020-07-02T15:04:33Z,Júlio Marselha,8k? este aparelho está reservado para a elite branca brasileira,1,G0RkweTZo3Q,Motorola Edge+ e Edge: os melhores da Moto em 2020 no Brasil! - Primeiras impressões Hands-on,2020-07-02T12:00:08Z,https://www.youtube.com/watch?v=G0RkweTZo3Q,3891,64939,TecMundo,266
1726.UgwtsimcFq2rMyxpnCZ4AaABAg,2021-01-20T21:35:14Z,themortex,Tou triste porq oh meu A10 n venceu kkkk mais isso tudo qui ela falou e vdd tá de parabéns ;),5,K_MTtcFaht4,GALAXY A10 vs A10s: a Samsung FINALMENTE ACERTOU em um sucessor? | Comparativo,2020-01-28T17:02:17Z,https://www.youtube.com/watch?v=K_MTtcFaht4,9722,233219,TudoCelular,785
1727.UgzmNVFVXxItrfbQ6RV4AaABAg,2021-01-09T15:09:19Z,William Lourenço,👍👍,1,vv64fA7bf7Y,Samsung Galaxy S20 REVIEW: ótimo custo-benefício a longo prazo – TecMundo,2020-09-09T15:05:38Z,https://www.youtube.com/watch?v=vv64fA7bf7Y,10765,239841,TecMundo,681
1728.Ugy7z_zS6w-fY_ETt1J4AaABAg,2020-07-03T01:14:26Z,Marques,"Acordei agora no chão, só me lembro dele falando ""Se prepara aí porque o baque é forte"".",5,G0RkweTZo3Q,Motorola Edge+ e Edge: os melhores da Moto em 2020 no Brasil! - Primeiras impressões Hands-on,2020-07-02T12:00:08Z,https://www.youtube.com/watch?v=G0RkweTZo3Q,3891,64939,TecMundo,266
1729.UgyCKKIEHBxtfA-YrXZ4AaABAg,2021-03-19T10:54:18Z,Maria Clara,PEDRO GRAVA ASMR LENDO O MANUAL POR FAVOR,0,remCWJl6BLg,"LG Velvet, um ACERTO de ALTO nível? [Unboxing/Hands-on]",2020-09-17T14:00:08Z,https://www.youtube.com/watch?v=remCWJl6BLg,21197,250141,Canaltech,1455
1730.Ugy66AXLYWW2Q3AT7rB4AaABAg,2021-03-27T01:29:23Z,Mr. Luuke -;-,Acho que fiz bem em comprar o fusion plus.,0,AOtvIGrMvXw,"MOTO G9 PLUS vs ONE FUSION PLUS: mesmo processador, EXPERIÊNCIAS BEM DIFERENTES | Comparativo",2020-10-29T22:18:00Z,https://www.youtube.com/watch?v=AOtvIGrMvXw,4577,90525,TudoCelular,350
1731.UgyBEIg0wjGWVSXBmFB4AaABAg,2020-12-02T17:27:13Z,Amós Pereira da Costa,Olá. ;Qual câmera foi utilizada na filmagem deste vídeo?,0,JLESC_njEyo,"GALAXY S20 FE: TOP ""BARATO"" Samsung TEM QUASE TUDO que os fãs procuram | Análise / Review",2020-11-13T00:07:02Z,https://www.youtube.com/watch?v=JLESC_njEyo,6794,143533,TudoCelular,566
1732.Ugy5duQRh9cHaQTF2Gl4AaABAg,2020-07-15T22:16:25Z,Gutho Pereira,Faz Review do Nova 5t,0,-Z6WFOdO5Do,XIAOMI MI 10 5G // Análise & Review Completo!!,2020-07-13T21:30:01Z,https://www.youtube.com/watch?v=-Z6WFOdO5Do,6696,101012,EscolhaSegura,377
1733.UgwyNI1n8TF_s05zr2h4AaABAg,2020-07-18T20:52:23Z,Fernando JS,"Muito confuso.....falta edição de video, com legendas das características, acompanhando o esforço de vomitar todas as especificações sem se enganar do MI 10 vs MI 10",1,8Dp-oE8NPbA,Qual o MELHOR ?? Xiaomi Mi 10 Lite 5G vs Mi Note 10 Lite,2020-07-14T13:44:20Z,https://www.youtube.com/watch?v=8Dp-oE8NPbA,2744,66884,Tiago Ramos,318
1734.UgzbeoNEtS1VVz1jF4Z4AaABAg,2021-06-27T18:19:11Z,Sara Santtos,Eu tô super feliz com meu celularzinho K22;Um dos motivos e que foi a primeira coisa que comprei com meu salário sem ajuda de ninguém ❤️,4,MAlHxOtQI9I,A LG forçou a barra com esse K22! E acho que VOCÊ também não vai gostar,2020-09-13T16:40:00Z,https://www.youtube.com/watch?v=MAlHxOtQI9I,26878,498332,Gesiel Taveira,3822
1735.UgzY0yIS2ywm7vK8egJ4AaABAg,2021-01-17T17:08:07Z,EspartaBtc,"Só nome, marca horrível.",0,khyeh8MwMNo,"iPhone 12 Pro Max, o MELHOR de 2020? [Análise/Review]",2020-11-15T01:30:01Z,https://www.youtube.com/watch?v=khyeh8MwMNo,15026,257755,Canaltech,592
1736.Ugz05H5BBHGpS2J5Y4V4AaABAg,2021-02-19T00:35:34Z,Vinicius Pires,Sou mais a Apple haha,0,m4ZUR6sM9jc,"NOVOS GALAXY S21, S21 PLUS e S21 ULTRA em MÃOS! //o que a SAMSUNG NÃO TE CONTOU!",2021-01-14T15:19:54Z,https://www.youtube.com/watch?v=m4ZUR6sM9jc,18109,283687,EscolhaSegura,1564
1737.Ugxas5sIP85tDPa2nBh4AaABAg,2020-12-01T16:59:07Z,Thiago Barbosa de Souza,A piada do salário me deixou triste,0,nfqOY-5_2Go,Motorola One Macro vs Hyper vs Fusion e Fusion+ [Comparativo],2020-10-15T00:00:10Z,https://www.youtube.com/watch?v=nfqOY-5_2Go,9632,135126,Canaltech,552
1738.UgxqlKkBtXcID1YXMxV4AaABAg,2021-03-30T03:34:18Z,Ordem Jedi,"Eu uso celular pra Whatsapp e pra ligações mesmo. O que mais? Quer tirar fotos compra uma NIKON, quer ver filmes senta no sofá e liga na NETFLIX. Celular é pra que afinal. Youtube pega bem pacas tb vai. Abraço. Fica bravo não.",0,4AXbgJWOBVc,"Samsung Galaxy A10s: um pouco diferente, mas nada melhor [Unboxing/Hands-on]",2020-01-20T16:00:01Z,https://www.youtube.com/watch?v=4AXbgJWOBVc,11982,231758,Canaltech,837
1739.Ugw8eAe5794ei4z4de54AaABAg,2021-06-04T00:28:20Z,MARCOS MORAIS,"Eu acho que é aparente muito bom pra burru, esse zoom ótico muito Top de linha... Achei bom de mais 😃",1,_txy5ouAG6s,Galaxy S21 Ultra: a Samsung ACERTOU no ZOOM dessa vez [Análise/Review],2021-02-09T14:00:31Z,https://www.youtube.com/watch?v=_txy5ouAG6s,18174,441207,Canaltech,976
1740.UgzRYSRSYEQmyMybAA14AaABAg,2021-04-20T18:18:21Z,jpedrø 11,8:53,0,QA5bnli1-jg,"Samsung Galaxy S20+, o equilibrado da linha S [Análise/Review]",2020-05-22T16:00:29Z,https://www.youtube.com/watch?v=QA5bnli1-jg,20890,408570,Canaltech,1077
1741.Ugx5gFuZJP4VwE_O2gJ4AaABAg,2021-06-04T12:48:24Z,André Lourenço,Agora esse com snap tbm está com 256GB? Ou os de maior armazenamento só com exynos!?,0,KOitq-ctZCk,O MISTÉRIO do GALAXY S20 FE com SNAPDRAGON 865! Me AJUDE a RESOLVER! Como PODE algo ASSIM?,2021-05-26T13:30:03Z,https://www.youtube.com/watch?v=KOitq-ctZCk,4058,50270,Be!Tech,555
1742.Ugyi-WtXBloxaK-_VMt4AaABAg,2021-03-01T04:01:25Z,Bruno Doxx17,Isso que está acontecendo aqui no país é um absurdo! Celular custando quase 10 mil e outros passando dos 10 mil ;Isso não existe ! Galera fica babando ovo pra isso !!!! Boicote em tudo! País tá indo pro buraco e galera comprando celular de 10 conto em 24 meses kkkkk piada,0,ragml8eCBGk,"SAMSUNG GALAXY S21 ULTRA! O que GOSTEI e NÃO Gostei! Review, [análise]",2021-02-09T22:14:42Z,https://www.youtube.com/watch?v=ragml8eCBGk,9260,106617,Dudu Rocha,640
